Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
"to a speciﬁc degree of disease. Nevertheless, we discovered two",False,False,False,False,False,False
main issues when using association rules on a medical data set.,False,False,False,False,False,False
"First, the number of discovered rules becomes extremely large",False,False,False,False,False,False
"at low support thresholds, and most rules are medically irrele-",False,False,False,False,False,False
"vant. Second, previous approaches [11], [12] focus on mining",False,False,False,False,False,False
"association rules on the entire data set, without validation on",False,False,False,False,False,False
an independent data set. Another reason supporting a validation,False,False,False,False,False,False
procedure is the fact that collecting new medical records with,False,False,False,False,False,False
"similar characteristics is difﬁcult, due to privacy regulations and",False,False,False,False,False,False
management complexity of medical data [13]. With those is-,False,False,False,False,False,False
"sues in mind, we deﬁne search constraints [14], [5] to reduce",False,False,False,False,False,False
the number of rules and introduce a rule learning algorithm that,False,False,False,False,False,False
"searches for constrained association rules on a training sample,",False,False,False,False,False,False
and validates them on an independent (disjoint) test sample. This,False,False,False,False,False,False
approach helps ﬁnding rules with high predictive accuracy and,False,False,False,False,False,False
reduces the number of unreliable or medically irrelevant rules.,False,False,False,False,False,False
Our work advances previous research on incorporating con-,False,False,False,False,False,False
"straints for association rules, including [14], [15], [16], and [17].",False,False,False,False,False,False
A. Contributions and Outline,False,False,False,False,False,False
We present an algorithm that incorporates search constraints,False,False,False,False,False,False
"to ﬁnd medically relevant association rules, and validates them",False,False,False,False,False,False
"with the well-known train and test approach [10], [18] to get",False,False,False,False,False,False
rules with high predictive accuracy. Search constraints include,False,False,False,False,False,False
"maximum association size, item ﬁltering dependent on predic-",False,False,False,False,False,False
"tive goal (absence or existence of disease), attribute grouping",False,False,False,False,False,False
"(discard irrelevant combinations), and antecedent/consequent",False,False,False,False,False,False
1089-7771/$20.00 © 2006 IEEE,True,False,False,True,False,False
"rule ﬁltering (ﬁnd predictive rules). Support, conﬁdence, and",False,False,False,False,False,False
lift are the metrics used to evaluate the medical signiﬁcance and,False,False,False,False,False,False
reliability of association rules. Experiments study the impor-,False,False,False,False,False,False
tance of each constraint individually. We s how there is a high,False,False,False,False,False,False
proportion of rules that cannot be generalized after validation,False,False,False,False,False,False
on the test set. Our proposed algorithm produces a set of rules,False,False,False,False,False,False
that remain valid in several training/test cycles.,False,False,False,False,False,False
The paper is organized as follows. Section II introduces deﬁ-,False,False,False,False,False,False
nitions. Section III explains a transformation process from med-,False,False,False,False,False,False
"ical record to transaction format, introduces search constraints",False,False,False,False,False,False
"to ﬁnd predictive rules, and proposes a train and test algorithm",False,False,False,False,False,False
to ﬁnd and validate rules. Section I V presents experiments with,False,False,False,False,False,False
a real data set containing medical records of patients with heart,False,False,False,False,False,False
"disease. Section V explains related work, and Section VI con-",False,False,False,False,False,False
cludes the paper.,False,False,False,False,False,False
II. D,True,True,False,True,False,False
EFINITIONS,True,False,False,True,False,False
"We use the standard deﬁnition of association rules [19],",False,False,False,False,False,False
"[2], [5]. Let D be a set of n transactions such that (s.t.)",False,False,False,False,False,False
D = {T,True,False,False,True,False,False
1,False,False,False,False,False,False
",T",True,False,False,True,False,False
2,False,False,False,False,False,False
",...,T",True,False,False,True,False,False
n,False,False,False,False,False,False
"}, where T",False,False,False,False,False,False
i,False,False,False,False,False,False
"⊆Iand I is a set of items, I",False,False,False,False,False,False
= {i,False,False,False,False,False,False
1,False,False,False,False,False,False
",i",False,False,False,False,False,False
2,False,False,False,False,False,False
",...,i",False,False,False,False,False,False
m,False,False,False,False,False,False
}. A subset of I containing k items is called,False,False,False,False,False,False
"a k-itemset. Let X and Y be two itemsets s.t. X ⊂I,Y ⊂I,",False,False,False,False,False,False
and X ∩ Y = ∅. An association rule is an implication denoted,False,False,False,False,False,False
"by X ⇒ Y , where X is called the antecedent and Y is called",False,False,False,False,False,False
"the consequent. In our work, patient records consist of numeric",False,False,False,False,False,False
"and categorical values that are transformed into transactions,",False,False,False,False,False,False
where each item corresponds to one numeric range or one,False,False,False,False,False,False
categorical value. This transformation process will be discussed,False,False,False,False,False,False
in Section III-A.,False,False,False,False,False,False
We proceed to deﬁne association rule metrics. Given an item-,False,False,False,False,False,False
"set X, support s(X) is deﬁned as the fraction of transactions",False,False,False,False,False,False
T,True,False,False,True,False,False
i,False,False,False,False,False,False
∈ D such that X ⊆ T,False,False,False,False,False,False
i,False,False,False,False,False,False
. Consider P (X) the probability of,False,True,False,True,False,False
"appearance of X in D, and P (Y |X) the conditional probability",False,False,False,False,False,False
of appearance of Y given X. P (X) can be estimated as P (X)=,False,False,False,False,False,False
s(X). The support of a rule X ⇒ Y is deﬁned as s(X ⇒,False,False,False,False,False,False
Y )=s(X ∪ Y ). An association rule X ⇒ Y has a mea-,False,False,False,False,False,False
"sure of reliability called conﬁdence, deﬁned as c(X ⇒ Y )=",False,False,False,False,False,False
s(X ⇒ Y )/s(X). Conﬁdence can be used to estimate P (Y |X):,False,False,False,False,False,False
P (Y |X)=P (X ∪ Y )/P (X)=c(X ⇒ Y ). A probabilistic,False,False,False,False,False,False
interpretation of support and conﬁdence is discussed in [10]. We,False,False,False,False,False,False
"use a third metric called lift [2], deﬁned as l(X ⇒ Y )=P (X ∪",False,False,False,False,False,False
Y )/(P (X)P (Y )) = c(X ⇒ Y )/s(Y ). Lift quantiﬁes the rela-,False,False,False,False,False,False
"tionship between X and Y . In general, a lift value greater than 1",False,False,False,False,False,False
provides strong evidence that X and Y depend on each other. A,False,False,False,False,False,False
lift value below 1 states X depends on the absence of Y or vice,False,False,False,False,False,False
versa. A lift value close to 1 indicates X and Y are independent.,False,False,False,False,False,False
The problem of mining association rules is deﬁned as ﬁnd-,False,False,False,False,False,False
ing the set of all rules {X ⇒ Y } such that s(X ⇒ Y ) ≥ ψ,False,False,False,False,False,False
"and c(X ⇒ Y ) ≥ α, given a support threshold ψ and a conﬁ-",False,False,False,False,False,False
dence threshold α.Ak-itemset X such that s(X) ≥ ψ is called,False,False,False,False,False,False
frequent.,False,False,False,False,False,False
III. U,True,True,False,True,False,False
SING THE TRAIN AND TEST APPROACH WITH,True,False,False,True,False,False
CONSTRAINED ASSOCIATION RULES,True,False,False,True,False,False
This section presents an algorithm to ﬁnd predictive,False,False,False,False,False,False
association rules in a medical data set. The algorithm has,False,False,False,False,False,False
"three major steps. First, a medical data set with categorical",False,False,False,False,False,False
and numeric attributes is transformed into a transaction data,False,False,False,False,False,False
"set, as deﬁned in Section II. Second, four constraints are",False,False,False,False,False,False
incorporated into the search process to ﬁnd predictive asso-,False,False,False,False,False,False
ciation rules with medically relevant attribute combinations.,False,False,False,False,False,False
"Third, a train and test approach is used to validate association",False,False,False,False,False,False
rules.,False,False,False,False,False,False
A. Medical Data Set Transformation,False,False,False,False,False,False
Consider a medical data set containing n patient records,False,False,False,False,False,False
S = {s,False,False,False,False,False,False
1,False,False,False,False,False,False
",s",False,False,False,False,False,False
2,False,False,False,False,False,False
",...,s",False,False,False,False,False,False
n,False,False,False,False,False,False
"} with categorical, numeric, time, and im-",False,False,False,False,False,False
age attributes. All attributes are uniformly treated as categori-,False,False,False,False,False,False
"cal or numeric to make the problem simpler. That is, if S has",False,False,False,False,False,False
attributes A,False,False,False,False,False,False
1,False,False,False,False,False,False
",A",True,False,False,True,False,False
2,False,False,False,False,False,False
",...,A",True,False,False,True,False,False
p,False,False,False,False,False,False
", then A",False,False,False,False,False,False
l,False,False,False,False,False,False
is either a categorical or nu-,False,False,False,False,False,False
"meric type. In order to use association rules, S is transformed",False,False,False,False,False,False
into a transaction data set D = {T,False,False,False,False,False,False
1,False,False,False,False,False,False
",T",True,False,False,True,False,False
2,False,False,False,False,False,False
",...,T",True,False,False,True,False,False
n,False,False,False,False,False,False
}. Numeric at-,False,False,False,False,False,False
tributes are binned (discretized) and each bin becomes an item.,False,False,False,False,False,False
Categorical attributes are transformed into items by assigning,False,False,False,False,False,False
"an item to each categorical value. When an attribute is negated,",False,False,False,False,False,False
additional items are created for each negated categorical value,False,False,False,False,False,False
"or each negated numeric range. Summarizing, each transaction",False,False,False,False,False,False
T,True,False,False,True,False,False
i,False,False,False,False,False,False
is a set of items that indicate the presence (or absence under,False,False,False,False,False,False
"negation) of one categorical value, or one numeric interval for",False,False,False,False,False,False
one patient record s,False,False,False,False,False,False
i,False,False,False,False,False,False
.,False,True,False,True,False,False
B. Constraints for Association Rules,False,False,False,False,False,False
This section introduces search constraints to ﬁnd only pre-,False,False,False,False,False,False
dictive association rules and to reduce the number of patterns.,False,False,False,False,False,False
Let I = {i,False,False,False,False,False,False
1,False,False,False,False,False,False
",i",False,False,False,False,False,False
2,False,False,False,False,False,False
",...,i",False,False,False,False,False,False
m,False,False,False,False,False,False
"} be the set of items to be processed,",False,False,False,False,False,False
obtained by the transformation process from the attributes,False,False,False,False,False,False
A = {A,True,False,False,True,False,False
1,False,False,False,False,False,False
",...,A",True,False,False,True,False,False
p,False,False,False,False,False,False
}. Let attribute : I→Abe a function that,False,False,False,False,False,False
returns the attribute corresponding to one item.,False,False,False,False,False,False
The problem of discovering association rules is decomposed,False,False,False,False,False,False
into two basic subproblems [19]: 1) ﬁnding all frequent k-,False,False,False,False,False,False
itemsets X such that support s(X) ≥ ψ and 2) ﬁnding all,False,False,False,False,False,False
rules X ⇒ Y such that c(X ⇒ Y ) ≥ α. This is motivated,False,False,False,False,False,False
by the fact that the ﬁrst subproblem is generally more difﬁ-,False,False,False,False,False,False
cult. But in Section IV we shall see that the second subprob-,False,False,False,False,False,False
lem is actually harder for a medical data set if constraints are,False,False,False,False,False,False
not used. In our algorithm we call the ﬁrst subproblem Phase,False,False,False,False,False,False
"1 and the second one Phase 2. We deﬁne four constraints,",False,False,False,False,False,False
three of which are used in Phase 1 and one on Phase 2. Our,False,False,False,False,False,False
work extends previous research on constraining association,False,False,False,False,False,False
"rules [14], [15], [16], [17], where most constraints work on",False,False,False,False,False,False
Phase 1.,False,False,False,False,False,False
1) Constraints for Frequent Itemset Search on Phase 1: We,False,False,False,False,False,False
deﬁne an item ﬁltering constraint based on the predictive goal P .,False,False,False,False,False,False
For heart disease prediction there will be a set of items for pre-,False,False,False,False,False,False
dicting existence of disease (P = “Y”) and another set of items,False,False,False,False,False,False
to predict absence of disease (P = “N”). Some items will be,False,False,False,False,False,False
used for both predictive goals. This constraint will eliminate any,False,False,False,False,False,False
"combination containing the ﬁltered items. In our case, item ﬁl-",False,False,False,False,False,False
"tering is applied before itemset generation during preprocessing,",False,False,False,False,False,False
instead of applying it during the search phase [20]. Item ﬁltering,False,False,False,False,False,False
"is a succinct constraint [14], [16]. This constraint is manually",False,False,False,False,False,False
deﬁned by the medical doctor (domain expert) to include,False,False,False,False,False,False
"interesting items given the prediction goal, but at the same time",False,False,False,False,False,False
eliminating many item combinations that are not currently being,False,False,False,False,False,False
analyzed. It should be clariﬁed that some ﬁltered items may be,False,False,False,False,False,False
potentially valuable to help in understanding unknown relation-,False,False,False,False,False,False
"ships among risk factors/perfusion and arteries. That is, any rule",False,False,False,False,False,False
with high reliability metrics has the potential of being medically,False,False,False,False,False,False
signiﬁcant.,False,False,False,False,False,False
"The second constraint is called the rule size constraint, which",False,False,False,False,False,False
is given by a maximum size κ. Frequent itemsets are generated,False,False,False,False,False,False
"up to size κ, eliminating complete branches of the search tree",False,False,False,False,False,False
"having frequent itemsets of size κ +1,κ+2 and so on. This",False,False,False,False,False,False
"constraint is simple, yet it produces simpler and fewer rules.",False,False,False,False,False,False
Most approaches ﬁnd all rules above thresholds in an exhaus-,False,False,False,False,False,False
"tive fashion [19], [21], but in the case of medical data such an",False,False,False,False,False,False
"approach is not practical. In general, search constraints should",False,False,False,False,False,False
be used as early as possible to improve efﬁciency [15]. The rule,False,False,False,False,False,False
"size constraint is applied during itemset generation in Phase 1,",False,False,False,False,False,False
but it could be applied in Phase 2.,False,False,False,False,False,False
We now introduce the third and fourth constraints. Input at-,False,False,False,False,False,False
tributes are extended with two constraints: the group constraint,False,False,False,False,False,False
and the antecedent-consequent constraint. We will now explain,False,False,False,False,False,False
the group constraint that is used on Phase 1. The group constraint,False,False,False,False,False,False
is used to avoid combinations of perfusion measurements and,False,False,False,False,False,False
trivial combinations of risk factors. Let G = {g,False,False,False,False,False,False
1,False,False,False,False,False,False
",g",False,False,False,False,False,False
2,False,False,False,False,False,False
",...,g",False,False,False,False,False,False
p,False,False,False,False,False,False
} be,False,False,False,False,False,False
"a set of p group constraints, one for each attribute A",False,False,False,False,False,False
j,False,False,False,False,False,False
; g,False,False,False,False,False,False
j,False,False,False,False,False,False
is a,False,False,False,False,False,False
positive integer if A,False,False,False,False,False,False
j,False,False,False,False,False,False
is constrained to belong to some group,False,False,False,False,False,False
or 0 i f A,False,False,False,False,False,False
j,False,False,False,False,False,False
is not group-constrained. We deﬁne the function,False,False,False,False,False,False
group : A→Gas group(A,False,False,False,False,False,False
j,False,False,False,False,False,False
)=g,False,False,False,False,False,False
j,False,False,False,False,False,False
. Since each attribute belongs,False,True,False,True,False,False
"to one group, then the group numbers induce a partition on the",False,False,False,False,False,False
attributes. If g,False,False,False,False,False,False
j,False,False,False,False,False,False
> 0 then there should be two or more attributes,False,False,False,False,False,False
with the same group value of g,False,False,False,False,False,False
j,False,False,False,False,False,False
". Otherwise, that would be equiv-",False,True,False,True,False,False
alent to having g,False,False,False,False,False,False
j,False,False,False,False,False,False
=0.ItemsetX is said to be group-interesting,False,False,False,False,False,False
"if, for every pair {i",False,False,False,False,False,False
j,False,False,False,False,False,False
",i",False,False,False,False,False,False
j,False,False,False,False,False,False
,False,False,False,False,False,False
"}, it holds that group(attribute(i",False,False,False,False,False,False
j,False,False,False,False,False,False
)) =,False,False,False,False,False,False
group(attribute(i,False,False,False,False,False,False
j,False,False,False,False,False,False
,False,False,False,False,False,False
)). The group constraint can be considered,False,False,False,False,False,False
"antimonotonic [14], meaning that if an itemset is not inter-",False,False,False,False,False,False
"esting, then any superset will not be interesting either. Our",False,False,False,False,False,False
group constraint differs from item constraints [16] in the sense,False,False,False,False,False,False
that it induces a partition on attributes and their corresponding,False,False,False,False,False,False
items.,False,False,False,False,False,False
2) Constraint for Filtering Rules on Phase 2: There is only,False,False,False,False,False,False
"one constraint used in Phase 2, applied to rules but not to as-",False,False,False,False,False,False
"sociations, called the antecedent–consequent (AC) constraint.",False,False,False,False,False,False
"Intuitively, we can think of it as a template of predictive",False,False,False,False,False,False
rules. We deﬁne a set of AC constraints on {A,False,False,False,False,False,False
1,False,False,False,False,False,False
",...,A",True,False,False,True,False,False
p,False,False,False,False,False,False
},False,False,False,False,False,False
by C = {c,False,False,False,False,False,False
1,False,False,False,False,False,False
",...,c",False,False,False,False,False,False
p,False,False,False,False,False,False
}. The constraint c,False,False,False,False,False,False
j,False,False,False,False,False,False
takes one out of,False,False,False,False,False,False
three possible values: c,False,False,False,False,False,False
j,False,False,False,False,False,False
=1 if attribute A,False,False,False,False,False,False
j,False,False,False,False,False,False
can only ap-,False,False,False,False,False,False
pear in the antecedent of a rule; c,False,False,False,False,False,False
j,False,False,False,False,False,False
=2 if A,False,False,False,False,False,False
j,False,False,False,False,False,False
can only ap-,False,False,False,False,False,False
pear in the consequent; and c,False,False,False,False,False,False
j,False,False,False,False,False,False
=0 if it can appear in ei-,False,False,False,False,False,False
ther place. We deﬁne the function antecedent/consequent ac :,False,False,False,False,False,False
A→C as ac(A,False,False,False,False,False,False
j,False,False,False,False,False,False
)=c,False,False,False,False,False,False
j,False,False,False,False,False,False
. This constraint is speciﬁed over at-,False,True,False,True,False,False
"tributes, but not on items like [15] and [16]. Let X be a",False,False,False,False,False,False
k-itemset; X is said to be antecedent-compliant if ∀i,False,False,False,False,False,False
j,False,False,False,False,False,False
∈ X:,True,False,False,True,False,False
ac(attribute(i,False,False,False,False,False,False
j,False,False,False,False,False,False
)) =2;X is said to be consequent-compliant if,False,False,False,False,False,False
∀i,False,False,False,False,False,False
j,False,False,False,False,False,False
∈ X : ac(attribute(i,False,False,False,False,False,False
j,False,False,False,False,False,False
)) =1. The ac constraint cannot be,False,False,False,False,False,False
applied in Phase 1 because it is neither succinct nor antimo-,False,False,False,False,False,False
notonic [15].,False,False,False,False,False,False
C. Training and Test Data Sets,False,False,False,False,False,False
"In machine learning, it is customary to collect disjoint (in-",False,False,False,False,False,False
dependent) samples from a base data set to build and tune pre-,False,False,False,False,False,False
dictive (supervised) models [18]. The most common approach,False,False,False,False,False,False
is called “train and test.” The basic idea is to build a predictive,False,False,False,False,False,False
model with a training sample and then validate the model us-,False,False,False,False,False,False
ing an independent test sample. This process has the goals of,False,False,False,False,False,False
"reducing model overﬁt, providing a realistic estimate of model",False,False,False,False,False,False
accuracy and improving generalization when the model is used,False,False,False,False,False,False
on new data.,False,False,False,False,False,False
We apply this i dea by partitioning D into two disjoint subsets.,False,False,False,False,False,False
We call the ﬁrst subset the training set D,False,False,False,False,False,False
train,False,False,False,False,False,False
and the second,False,False,False,False,False,False
subset the test set D,False,False,False,False,False,False
test,False,False,False,False,False,False
. We introduce a training fraction τ to,False,True,False,True,False,False
control the size of the training set. Therefore,False,False,False,False,False,False
|D,True,False,False,True,False,False
train,False,False,False,False,False,False
| = τn,False,False,False,False,False,False
D = D,True,False,False,True,False,False
train,False,False,False,False,False,False
∪ D,True,False,False,True,False,False
test,False,False,False,False,False,False
and,False,False,False,False,False,False
D,True,False,False,True,False,False
train,False,False,False,False,False,False
∩ D,True,False,False,True,False,False
test,False,False,False,False,False,False
= ∅.,False,False,False,False,False,False
"Given the small size of our medical data set, we cannot apply",False,False,False,False,False,False
a more reliable train/validate/test approach that requires three,False,False,False,False,False,False
independent samples [10]. We extend the deﬁnition of associ-,False,False,False,False,False,False
"ation rules, given in Section II, to have two sets of metrics per",False,False,False,False,False,False
"rule based on a training and a test set. That is, each rule has six",False,False,False,False,False,False
"metrics in total. In general, metrics on the training set are used",False,False,False,False,False,False
"only for search purposes, and metrics on the test set are used to",False,False,False,False,False,False
validate rules and are taken as the actual rule metrics.,False,False,False,False,False,False
We can informally think of the set of all association rules as a,False,False,False,False,False,False
"“global” predictive model. We compute two sets of rules, R",False,False,False,False,False,False
train,False,False,False,False,False,False
on D,False,False,False,False,False,False
train,False,False,False,False,False,False
and R,False,False,False,False,False,False
test,False,False,False,False,False,False
⊆ R,True,False,False,True,False,False
train,False,False,False,False,False,False
", such that R",False,False,False,False,False,False
test,False,False,False,False,False,False
also has metrics,False,False,False,False,False,False
"above ψ, α,λ on D",False,False,False,False,False,False
test,False,False,False,False,False,False
. The computation of R,False,True,False,True,False,False
test,False,False,False,False,False,False
is as follows.,False,False,False,False,False,False
"Each association has two sets of metrics, one for D",False,False,False,False,False,False
train,False,False,False,False,False,False
and one,False,False,False,False,False,False
for D,False,False,False,False,False,False
test,False,False,False,False,False,False
. We search association rules based on D,False,True,False,True,False,False
train,False,False,False,False,False,False
to get,False,False,False,False,False,False
R,True,False,False,True,False,False
train,False,False,False,False,False,False
"based on thresholds ψ, α, λ.WesetR",False,False,False,False,False,False
test,False,False,False,False,False,False
= R,True,False,False,True,False,False
train,False,False,False,False,False,False
.We,False,True,False,True,False,False
"then compute support, conﬁdence, and lift for each rule in R",False,False,False,False,False,False
test,False,False,False,False,False,False
based on D,False,False,False,False,False,False
test,False,False,False,False,False,False
. Rules whose test metrics on D,False,True,False,True,False,False
test,False,False,False,False,False,False
are below,False,False,False,False,False,False
"ψ, α,orλ are ﬁltered out from R",False,False,False,False,False,False
test,False,False,False,False,False,False
. This process is repeated,False,True,False,True,False,False
a number of times (t) to achieve basic cross validation and to,False,False,False,False,False,False
eliminate rules that cannot be generalized.,False,False,False,False,False,False
D. Algorithm to Find Predictive Rules,False,False,False,False,False,False
The constraints from Section III-B and the training/validation,False,False,False,False,False,False
approach from Section III-C are assembled together in one algo-,False,False,False,False,False,False
rithm that goes from transforming medical records to repeating,False,False,False,False,False,False
validation on several independent test samples to get a set of,False,False,False,False,False,False
accurate predictive association rules. The algorithm is shown in,False,False,False,False,False,False
Fig. 1.,False,False,False,False,True,False
This is a summary of the input and output of the algorithm.,False,False,False,False,False,False
The main input parameters are the predictive goal P (P = “Y”,False,False,False,False,False,False
"for existence of disease and P = “N” for absence of disease), κ",False,False,False,False,False,False
"(maximum rules size), t (number of times to train/test), as well",False,False,False,False,False,False
"as the ψ, α,λ thresholds. In general, the training sample fraction",False,False,False,False,False,False
τ =50%. The output is a set of rules (R,False,False,False,False,False,False
Y,True,False,False,True,False,False
or R,False,False,False,False,False,False
N,True,False,False,True,False,False
) that are valid,False,False,False,False,False,False
on all t test sets.,False,False,False,False,False,False
Fig. 1. Algorithm to ﬁnd association rules with a train/test approach.,False,False,False,False,True,False
We run the transformation process once. Transformation re-,False,False,False,False,False,False
quires the user to specify numeric cutoffs and negation. The,False,False,False,False,False,False
transformation process binning numeric attributes and incorpo-,False,False,False,False,False,False
"rating negation, creates the input data set for Phase 1, where",False,False,False,False,False,False
each medical record s,False,False,False,False,False,False
i,False,False,False,False,False,False
is transformed into T,False,False,False,False,False,False
i,False,False,False,False,False,False
". Thereafter, medi-",False,True,False,True,False,False
cal records are manipulated as itemsets as deﬁned in Section II.,False,False,False,False,False,False
Building the training and test samples is repeated several,False,False,False,False,False,False
times. The constrained association rule algorithm produces,False,False,False,False,False,False
"different sets of rules with different training/test samples,",False,False,False,False,False,False
where each set of rules has several different rules and com-,False,False,False,False,False,False
mon rules have slightly lower or higher metrics. We want to,False,False,False,False,False,False
ﬁnd rules that are valid on both D,False,False,False,False,False,False
train,False,False,False,False,False,False
and D,False,False,False,False,False,False
test,False,False,False,False,False,False
in general.,False,False,False,False,False,False
This motivates repeating the training/test process t times to,False,False,False,False,False,False
achieve basic cross validation and compute averages for rule,False,False,False,False,False,False
metrics. Association rules do not represent a model. There-,False,False,False,False,False,False
"fore, they do not have a goodness of ﬁt statistic; this is be-",False,False,False,False,False,False
cause each association rule simply represents an individual,False,False,False,False,False,False
pattern.,False,False,False,False,False,False
Phase 1 eliminates many items depending on the predictive,False,False,False,False,False,False
"task, uses the group(·) constraint to discard irrelevant item com-",False,False,False,False,False,False
"binations, and generates all associations up to size κ.Itemsare",False,False,False,False,False,False
ﬁltered depending on the prediction goal (P = “N” for absence,False,False,False,False,False,False
or P = “Y” for existence of disease). Phase 2 ﬁlters predictive,False,False,False,False,False,False
rules with the ac(·) constraint. Phase 3 eliminates unreliable and,False,False,False,False,False,False
particular (not general) rules by computing metrics on D,False,False,False,False,False,False
test,False,False,False,False,False,False
",",False,False,False,False,False,False
producing a subset of rules R,False,False,False,False,False,False
I,True,False,False,True,False,False
that remains valid on the test,False,False,False,False,False,False
data set I. The process to create train/test samples and to dis-,False,False,False,False,False,False
"cover/validate association rules is repeated t times, with t being",False,False,False,False,False,False
a user-speciﬁed parameter. This process generates t indepen-,False,False,False,False,False,False
dent training sets and t independent test sets. These t sets will,False,False,False,False,False,False
"produce different sets of rules that will have rules in common,",False,False,False,False,False,False
but also different rules.,False,False,False,False,False,False
"At the end, the algorithm computes a rule set (R",False,False,False,False,False,False
Y,True,False,False,True,False,False
for ex-,False,False,False,False,False,False
"istence of disease, or R",False,False,False,False,False,False
N,True,False,False,True,False,False
