Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
million deaths a year [1]. Advances in the ﬁeld of medicine over,False,False,False,False,False,False
the past few decades enabled the identiﬁcation of risk factors,False,False,False,False,False,False
"that may contribute toward the development of CHD. However,",False,False,False,False,False,False
"Manuscript received August 5, 2009; revised November 24, 2009. First",False,False,False,False,False,False
"published January 12, 2010; current version published June 3, 2010.",False,False,False,False,False,False
"M. A. Karaolis, D. Hadjipanayi, and C. S. Pattichis are with the Department",False,False,False,False,False,False
"of Computer Science, University of Cyprus, Nicosia 1678, Cyprus (e-mail:",False,False,False,False,False,False
karaolis@spidernet.com.cy; demetra.hadjipanayi@gmail.com; pattichi@ucy.,False,False,False,False,False,False
ac.cy).,False,False,False,False,False,False
"J. A. Moutiris is with the Department of Cardiology, Paphos General Hospi-",False,False,False,False,False,False
"tal, Paphos 8100, Cyprus (e-mail: moutiris@ucy.ac.cy).",False,False,False,False,False,False
Digital Object Identiﬁer 10.1109/TITB.2009.2038906,False,False,False,False,False,False
this knowledge has not yet helped in the signiﬁcant reduction,False,False,False,False,False,False
of CHD i ncidence. There are several factors that contribute,False,False,False,False,False,False
to the development of a coronary heart event. These risk fac-,False,False,False,False,False,False
"tors may be classiﬁed into two categories, not modiﬁable and",False,False,False,False,False,False
modiﬁable. The ﬁrst category includes factors that cannot be,False,False,False,False,False,False
"altered by intervention such as age, gender, operations, family",False,False,False,False,False,False
"history, and genetic attributes [2]–[4]. Modiﬁable risk factors",False,False,False,False,False,False
are those for which either treatment is available or in which,False,False,False,False,False,False
alternations in behavior can reduce the proportion of the pop-,False,False,False,False,False,False
"ulation exposed. Established, modiﬁable risk factors for CHD",False,False,False,False,False,False
"currently include smoking, hypertension, diabetes, cholesterol,",False,False,False,False,False,False
"high-density lipoprotein, low-density lipoprotein, triglycerides",False,False,False,False,False,False
"[5], [6].",False,False,False,False,False,False
The objective of this study was to develop a data mining,False,False,False,False,False,False
system based on decision trees for the assessment of CHD-,False,False,False,False,False,False
related risk factors targeting in the reduction of CHD events.,False,False,False,False,False,False
Data-mining analysis was carried out using the C4.5 decision,False,False,False,False,False,False
tree algorithm using ﬁve different splitting criteria for extract-,False,False,False,False,False,False
ing rules based on the aforementioned risk factors. Preliminary,False,False,False,False,False,False
results of this study were previously published [7].,False,False,False,False,False,False
Many studies have been carried out investigating CHD and re-,False,False,False,False,False,False
lated risk factors. Some of them used the Framingham equation,False,False,False,False,False,False
"to describe the population in a region or country [8], [9], whereas",False,False,False,False,False,False
other studies examined the features of available Framingham-,False,False,False,False,False,False
based risk calculation [10]. The American Heart Association,False,False,False,False,False,False
(AHA) assessed multiple risk factors and also developed new,False,False,False,False,False,False
"guidelines for CHD [11], [12]. Furthermore, results from the",False,False,False,False,False,False
European Action on Secondary and Primary Prevention by In-,False,False,False,False,False,False
tervention to Reduce Events (EUROASPIRE) revealed the im-,False,False,False,False,False,False
portant risk factors through various surveys across European,False,False,False,False,False,False
countries [2]–[4].,False,False,False,False,False,False
Data mining facilitates data exploration using data analysis,False,False,False,False,False,False
methods with sophisticated algorithms in order to discover un-,False,False,False,False,False,False
known patterns. Such algorithms include decision trees that have,False,False,False,False,False,False
been used extensively in medicine. According to Podgorelec,False,False,False,False,False,False
et al. [13] decision-tree-based algorithms give reliable and ef-,False,False,False,False,False,False
fective results that provide high-classiﬁcation accuracy with,False,False,False,False,False,False
"a simple representation of gathered knowledge, and are es-",False,False,False,False,False,False
pecially appropriate to support decision-making processes in,False,False,False,False,False,False
medicine.,False,False,False,False,False,False
Several studies have been carried out that investigated the,False,False,False,False,False,False
usefulness of decision tree models in CHD-related problems.,False,False,False,False,False,False
"Ordonez [14], [15] investigated decision trees and association",False,False,False,False,False,False
"rules to predict CHD based on the risk factors sex, smok-",False,False,False,False,False,False
"ing, cholesterol, and age. Gamberger et al. [16] used a deci-",False,False,False,False,False,False
sion support method to target high-risk groups for CHD using,False,False,False,False,False,False
"risk factors like smoking, cholesterol and hypertension. Tsien",False,False,False,False,False,False
1089-7771/$26.00 © 2010 IEEE,True,False,False,True,False,False
et al. [17] used also classiﬁcation trees and logistic regression,False,False,False,False,False,False
building three different models for myocardial infarction (MI),False,False,False,False,False,False
and examining also the signiﬁcance of these models. Decision-,False,False,False,False,False,False
tree-based software tools were developed in [18] and [19] to aid,False,False,False,False,False,False
in the diagnosis of CHD. Rao et al. [18] presented a framework,False,False,False,False,False,False
to create structured clinical data for CHD. Zavrsnik et al. [19],False,False,False,False,False,False
used decision trees and created the ROSE tool for use in car-,False,False,False,False,False,False
"diology. Furthermore, Polat et al. [20] developed decision tree",False,False,False,False,False,False
"based models for the classiﬁcation of CHD, achieving a correct",False,False,False,False,False,False
"classiﬁcation score of 82%. Moreover, Pavlopoulos et al. [21]",False,False,False,False,False,False
used the C4.5 algorithm decision trees to analyze the different,False,False,False,False,False,False
"heart sound features, which assist clinicians to make a better",False,False,False,False,False,False
diagnosis in CHD.,False,False,False,False,False,False
Several other studies investigated different technologies for,False,False,False,False,False,False
"the assessment of CHD, including logistic regression [17], as-",False,False,False,False,False,False
"sociation rules [7], [15], fuzzy modeling [22], [23], neural net-",False,False,False,False,False,False
"works [24], and other.",False,False,False,False,False,False
"In this study, we investigate how data mining based on deci-",False,False,False,False,False,False
sion trees can help for the evaluation of the risk of CHD. The,False,False,False,False,False,False
aim is to identify the most important risk factors based on the,False,False,False,False,False,False
classiﬁcation rules to be extracted. These rules will enable the,False,False,False,False,False,False
better management of the patient targeting in the reduction of,False,False,False,False,False,False
"events, as well as, reduction of the cost of therapy, due to the",False,False,False,False,False,False
expected restriction of interventions in necessary cases only.,False,False,False,False,False,False
The rest of the paper is organized as follows. Section II de-,False,False,False,False,False,False
"scribes the material and methods, section III the results and",False,False,False,False,False,False
Section IV the discussion.,False,False,False,False,False,False
II. M,True,True,False,True,False,False
ATERIALS AND METHODS,True,False,False,True,False,False
"A. Data Collection, Cleaning, and Coding",False,False,False,False,False,False
Data from 1500 consecutive CHD subjects were collected be-,False,False,False,False,False,False
tween the years 2003–2006 and 2009 (300 subjects each year),False,False,False,False,False,False
"according to a prespeciﬁed protocol, under the supervision of",False,False,False,False,False,False
"the participating cardiologist (Dr. J. Moutiris, second author",False,False,False,False,False,False
"of this paper) at the Department of Cardiology, at the Paphos",False,False,False,False,False,False
General Hospital in Cyprus. Subjects had at least one of the,False,False,False,False,False,False
"following criteria on enrollment, history of MI, or percutaneous",False,False,False,False,False,False
"coronary intervention (PCI), or coronary artery bypass graft",False,False,False,False,False,False
surgery (CABG). Data for each subject were collected as given,False,False,False,False,False,False
"in Table I: 1) risk factors before the event, a) nonmodiﬁable—",False,False,False,False,False,True
"age, sex, and family history (FH); 2) modiﬁable—smoking be-",False,False,False,False,False,False
"fore the event (SMBEF), history of hypertension (HxHTN),",False,False,False,False,False,False
and history of diabetes (HxDM); and 2) risk factors after the,False,False,False,False,False,False
"event, modiﬁable—smoking after the event (SMAFT), sys-",False,False,False,False,False,False
"tolic blood pressure (SBP) in mmHg, diastolic blood pressure",False,False,False,False,False,False
"(DBP) in mmHg, total cholesterol (TC) in mg/dL, high-density",False,False,False,False,False,False
"lipoprotein (HDL) in mg/dL, low-density lipoprotein (LDL)",False,False,False,False,False,False
"in mg/dL, triglycerides (TG) in mg/dL, and glucose (GLU)",False,False,False,False,False,False
in mg/dL.,False,False,False,False,False,False
"To clean the data, the ﬁelds were identiﬁed, duplications were",False,False,False,False,False,False
"extracted, missing values were ﬁlled, and the data were coded",False,False,False,False,False,False
"as given in Table I. After data cleaning, the number of cases",False,False,False,False,False,False
"was reduced as given in Table II, mainly due to unavailability",False,False,False,False,False,False
of biochemical results.,False,False,False,False,False,False
TABLE I,True,False,False,False,False,True
C,True,False,False,True,False,False
ODING OF RISK FACTORS,True,False,False,True,False,False
TABLE II,True,False,False,False,False,True
N,True,False,False,True,False,False
O. OF CASES PER SET OF RULES/MODELS INVESTIGATED,True,False,False,True,False,False
B. Classiﬁcation by Decision Trees,False,False,False,False,False,False
"The C4.5 algorithm [25], which uses the divide-and-conquer",False,False,False,False,False,False
"approach to decision tree induction, was employed. The al-",False,False,False,False,False,False
gorithm uses a selected criterion to build the tree. It works,False,False,False,False,False,False
"top–down, seeking at each stage an attribute to split on that",False,False,False,False,False,False
"which best separates the classes, and then recursively process-",False,False,False,False,False,False
ing the sub problems t hat result from the split. The algorithm,False,False,False,False,False,False
uses heuristics for pruning derived based on the statistical sig-,False,False,False,False,False,False
niﬁcance of splits.,False,False,False,False,False,False
"Algorithm Generate Decision Tree [25], [26]:",False,False,False,False,False,False
Input:,False,False,False,False,False,False
"1) Training dataset D, which is a set of training observations",False,False,False,False,False,False
and their associated class value.,False,False,False,False,False,False
"2) Attribute list A, the set of candidate attributes.",False,False,False,False,False,False
3) Selected splitting criteria method.,False,False,False,False,False,False
Output: A decision tree.,False,False,False,False,False,False
Method:,False,False,False,False,False,False
1) Create a node Nd.,False,False,False,False,False,False
2) If all observations in the training dataset have the same,False,False,False,False,False,False
"class output value C, then return Nd as a leaf node labeled",False,False,False,False,False,False
with C.,False,False,False,False,False,False
"3) If attribute list is empty, then return Nd as leaf node labeled",False,False,False,False,False,False
with majority class output value in training dataset.,False,False,False,False,False,False
4) Apply selected splitting criteria method to training dataset,False,False,False,False,False,False
in order to ﬁnd the ‘‘best” splitting criterion attribute.,False,False,False,False,False,False
5) Label node Nd with the splitting criterion attribute.,False,False,False,False,False,False
6) Remove the splitting criterion attribute from the attribute,False,False,False,False,False,False
list.,False,False,False,False,False,False
7) For each value j in the splitting criterion attribute.,False,False,False,False,False,False
a) Let D,False,False,False,False,False,False
j,False,False,False,False,False,False
be the observations in training dataset satis-,False,False,False,False,False,False
fying attribute value j.,False,False,False,False,False,False
b) If D,False,False,False,False,False,False
j,False,False,False,False,False,False
"is empty (no observations), then attach a leaf",False,False,False,False,False,False
node labeled with the majority class output value to,False,False,False,False,False,False
node Nd.,False,False,False,False,False,False
c) Else attach the node returned by generate deci-,False,False,False,False,False,False
sion tree (D,False,False,False,False,False,False
j,False,False,False,False,False,False
", attribute list, selected splitting criteria",False,False,False,False,False,False
method) to node Nd.,False,False,False,False,False,False
8) End for.,False,False,False,False,False,False
9) Return node Nd.,False,False,False,False,False,False
"In this study, the following splitting criteria were investigated",False,False,False,False,False,False
"that are brieﬂy presented shortly: information gain, gini index,",False,False,False,False,False,False
"likelihood ratio chi-squared statistics, gain ratio, and distance",False,False,False,False,False,False
measure.,False,False,False,False,False,False
1) Information Gain (IG): Information gain is based on,False,False,False,False,False,False
Claude Shannon’s work on information theory. InfoGain of an,False,False,False,False,False,False
attribute A is used to select the best splitting criterion attribute.,False,False,False,False,False,False
The highest InfoGain is selected to build the decision tree [27],False,False,False,False,False,False
InfoGain(A)=Info(D) − Info,False,False,False,False,False,False
A,True,False,False,True,False,False
(D) (2.1),True,False,False,True,False,False
where A is the attribute investigated.,False,False,False,False,False,False
Info (D)=−,False,False,False,False,False,False
m,False,False,False,False,False,False
,False,False,False,False,False,False
i=1,False,False,False,False,False,False
i,False,False,False,False,False,False
log,False,False,False,False,False,False
2,False,False,False,False,False,False
(p,False,False,False,False,False,False
i,False,False,False,False,False,False
),False,False,False,False,False,False
(2.2),False,False,False,False,False,False
where,False,False,False,False,False,False
i,False,False,False,False,False,False
= probability(class i in dataset D);,False,False,False,False,False,False
m = number of class values.,False,False,False,False,False,False
Info,False,False,False,False,False,False
A,True,False,False,True,False,False
(D)=,True,False,False,True,False,False
v,False,False,False,False,False,False
,False,False,False,False,False,False
j =1,False,False,False,False,False,False
|D,True,False,False,True,False,False
j,False,False,False,False,False,False
|,False,False,False,False,False,False
|D|,True,False,False,True,False,False
Info (D,False,False,False,False,False,False
j,False,False,False,False,False,False
) (2.3),False,False,False,False,False,False
where,False,False,False,False,False,False
|D,True,False,False,True,False,False
j,False,False,False,False,False,False
| = number of observations with attribute value j in,False,False,False,False,False,False
dataset D;,False,False,False,False,False,False
|D| = total number of observations in dataset D;,False,False,False,False,False,False
j,False,False,False,False,False,False
= sub dataset of D that contains attribute value j;,False,False,False,False,False,False
v = all attribute values.,False,False,False,False,False,False
Although information gain is usually a good measure for,False,False,False,False,False,False
"deciding the relevance of an attribute, it is not perfect. A problem",False,False,False,False,False,False
occurs when information gain is applied to attributes that can,False,False,False,False,False,False
"take on a large number of distinct values. When that happens,",False,False,False,False,False,False
then gain ratio is used instead.,False,False,False,False,False,False
2) Gini Index (GI): The Gini index is an impurity-based cri-,False,False,False,False,False,False
terion that measures the divergence between the probability dis-,False,False,False,False,False,False
tributions of the target attributes values [28],False,False,False,False,False,False
GiniIndex(D) = Gini(D) −,False,False,False,False,False,False
v,False,False,False,False,False,False
,False,False,False,False,False,False
j =1,False,False,False,False,False,False
j,False,False,False,False,False,False
× Gini(D,False,False,False,False,False,False
j,False,False,False,False,False,False
) (2.4),False,False,False,False,False,False
Gini (D)=1−,False,False,False,False,False,False
m,False,False,False,False,False,False
,False,False,False,False,False,False
i=1,False,False,False,False,False,False
2,False,False,False,False,False,False
i,False,False,False,False,False,False
. (2.5),False,True,False,True,False,False
2,False,False,False,False,False,False
): The like-,False,False,False,False,False,False
lihood ratio chi-squared statistic is useful for measuring the,False,False,False,False,False,False
statistical signiﬁcance of the information gain criterion [29],False,False,False,False,False,False
2,False,False,False,False,False,False
"(A, D)=2× ln (2) ×|D|×InfoGain (A) . (2.6)",False,False,False,False,False,False
4) Gain Ratio (GR): Gain ratio biases the decision tree,False,False,False,False,False,False
against considering attributes with a large number of distinct,False,False,False,False,False,False
values. So it solves the drawback of information gain [25],False,False,False,False,False,False
GainRatio (A)=,False,False,False,False,False,False
InfoGain(A),False,False,False,False,False,False
SplitInfo,False,False,False,False,False,False
A,True,False,False,True,False,False
(D),True,False,False,True,False,False
(2.7),False,False,False,False,False,False
SplitInfo,False,False,False,False,False,False
A,True,False,False,True,False,False
(D)=−,True,False,False,True,False,False
v,False,False,False,False,False,False
,False,False,False,False,False,False
j =1,False,False,False,False,False,False
|D,True,False,False,True,False,False
j,False,False,False,False,False,False
|,False,False,False,False,False,False
|D|,True,False,False,True,False,False
× log,False,False,False,False,False,False
2,False,False,False,False,False,False
,False,False,False,False,False,False
|D,True,False,False,True,False,False
j,False,False,False,False,False,False
|,False,False,False,False,False,False
|D|,True,False,False,True,False,False
,False,False,False,False,False,False
. (2.8),False,True,False,True,False,False
"5) Distance Measure (DM): Distance measure, like GR, nor-",False,False,False,False,False,False
malizes the impurity criterion (GI). It suggests normalizing it in,False,False,False,False,False,False
a different way [30],False,False,False,False,False,False
DM (A)=,True,False,False,True,False,False
Gini (D),False,False,False,False,False,False
−,False,False,False,False,False,False
,False,False,False,False,False,False
v,False,False,False,False,False,False
j =1,False,False,False,False,False,False
,False,False,False,False,False,False
m,False,False,False,False,False,False
i=1,False,False,False,False,False,False
ij,False,False,False,False,False,False
× log,False,False,False,False,False,False
2,False,False,False,False,False,False
(p,False,False,False,False,False,False
ij,False,False,False,False,False,False
),False,False,False,False,False,False
. (2.9),False,True,False,True,False,False
A data-mining tool was developed by our group that supports,False,False,False,False,False,False
the C4.5 decision tree algorithm using the aforementioned cri-,False,False,False,False,False,False
teria. Overﬁtting is a signiﬁcant practical difﬁculty for decision,False,False,False,False,False,False
"tree learning. Therefore, pruning is implemented to avoid over-",False,False,False,False,False,False
ﬁtting. We implemented the bottom-up pruning algorithm using,False,False,False,False,False,False
Laplace error estimation. While the decision tree is built and a,False,False,False,False,False,False
"leaf node is created, then the Laplace error [31] is estimated as",False,False,False,False,False,False
follows:,False,False,False,False,False,False
E (D)=,True,False,False,True,False,False
N − n + m − 1,False,False,False,False,False,False
N + m,False,False,False,False,False,False
(2.10),False,False,False,False,False,False
where,False,False,False,False,False,False
C = class value majority class in D;,False,False,False,False,False,False
N = number of observations in D;,False,False,False,False,False,False
n = number of observations has class value C.,False,False,False,False,False,False
"As the algorithm returns to the root node, the error of the leaf",False,False,False,False,False,False
node is passed to the father node. The father node calculates the,False,False,False,False,False,False
total error of all of its children and its own error. If the father’s,False,False,False,False,False,False
"error is less than the total error of the children, then the father",False,False,False,False,False,False
node is pruned and replaced by a leaf node with the majority,False,False,False,False,False,False
class value. If the father’s error is greater than the total error of,False,False,False,False,False,False
"the children, then no more pruning is done to the path and the",False,False,False,False,False,False
returned error is zero.,False,False,False,False,False,False
C. Classiﬁcation Models Investigated,False,False,False,False,False,False
The following sets of models were investigated as given in,False,False,False,False,False,False
Table II.,False,False,False,False,False,True
1) MI: MI versus non-MI. Subjects having myocardial infrac-,False,False,False,False,False,False
tion were marked as symptomatic and the rest as asymp-,False,False,False,False,False,False
tomatic.,False,False,False,False,False,False
2) PCI: PCI versus non-PCI. Subjects having only PCI were,False,False,False,False,False,False
marked as symptomatic and the rest as asymptomatic.,False,False,False,False,False,False
Subjects having both PCI and MI were excluded.,False,False,False,False,False,False
3) CABG: CABG versus non-CABG. Subjects having only,False,False,False,False,False,False
CABG were marked as symptomatic and the rest as,False,False,False,False,False,False
asymptomatic. Subjects having both CABG and MI were,False,False,False,False,False,False
excluded.,False,False,False,False,False,False
"For each set of models, three different subsets of runs were",False,False,False,False,False,False
carried out as given in the following:,False,False,False,False,False,False
1) with risk factors before the event (B);,False,False,False,False,False,False
2) with risk factors after the event (A); and,False,False,False,False,False,False
3) with risk factors before and after the event (B + A).,False,False,False,False,False,False
"For each model, for each splitting criterion, 20 runs were",False,False,False,False,False,False
carried out with random sampling [32] of equal number of cases,False,False,False,False,False,False
used for training and evaluation as given in Table II. A total,False,False,False,False,False,False
"of 300 runs were carried out for each set of models [i.e., 20",False,False,False,False,False,False
"runs × 5 splitting criteria × 3 (for B, A, and B +A datasets)].",False,False,False,False,False,False
The Wilcoxon rank sum test [33] was also carried out to,False,False,False,False,False,False
investigate if there was or not signiﬁcant difference between the,False,False,False,False,False,False
"ﬁve splitting criteria used as well as between the B, A, and B +",False,False,False,False,False,False
A decision tree models at p < 0.05.,False,False,False,False,False,False
D. Performance Measures,False,False,False,False,False,False
In order to evaluate the performance of our results we used,False,False,False,False,False,False
the following measures [34].,False,False,False,False,False,False
1) Correct classiﬁcations (%CC): is the percentage of the,False,False,False,False,False,False
correctly classiﬁed records; equals to (TP + TN)/N.,False,False,False,False,False,False
2) True positive rate (%TP): corresponds to the number of,False,False,False,False,False,False
positive examples correctly predicted by the classiﬁcation,False,False,False,False,False,False
model.,False,False,False,False,False,False
3) False positive rate (%FP): corresponds to the number of,False,False,False,False,False,False
negative examples wrongly predicted as positive by the,False,False,False,False,False,False
classiﬁcation model.,False,False,False,False,False,False
4) True negative rate (%TN): corresponds to the number of,False,False,False,False,False,False
negative examples correctly predicted by the classiﬁcation,False,False,False,False,False,False
model.,False,False,False,False,False,False
5) False negative rate (%FN): corresponds to the number of,False,False,False,False,False,False
positive examples wrongly predicted as negative by the,False,False,False,False,False,False
classiﬁcation model.,False,False,False,False,False,False
6) Sensitivity: is deﬁned as the fraction of positive examples,False,False,False,False,False,False
"predicted correctly by the model, equals to TP/(TP + FN).",False,False,False,False,False,False
7) Speciﬁcity: is deﬁned as the f raction of negative examples,False,False,False,False,False,False
"predicted correctly by the model, equals t o TN/(TN + FP).",False,False,False,False,False,False
8) Support: is the number of cases for which the rule applies,False,False,False,False,False,False
"(or predicts correctly; i.e., if we have the rule X → Z,",False,False,False,False,False,False
Support is the probability that a transaction contains,False,False,False,False,False,False
"{X, Z} [26]",True,False,False,True,False,False
Support = P (XZ)=,False,False,False,False,False,False
no of cases that s atify X and Z,False,False,False,False,False,False
|D|,True,False,False,True,False,False
9) Conﬁdence: is the number of cases for which the rule,False,False,False,False,False,False
"applies (or predicts correctly), expressed as a percentage",False,False,False,False,False,False
"of all instances to which it applies (i.e., if we have the rule",False,False,False,False,False,False
"X → Z, Conﬁdence is the conditional probability that a",False,False,False,False,False,False
transaction having X also contains Z) [26],False,False,False,False,False,False
Conﬁdence = P (Z|X)=,False,False,False,False,False,False
P (XZ),True,False,False,True,False,False
P (X),True,False,False,True,False,False
E. Calculation of the Risk,False,False,False,False,False,False
"For each subject, we used the Framingham equation [8]–[10]",False,False,False,False,False,False
to calculate the risk for an event to occur. We separated the,False,False,False,False,False,False
"subjects into two categories, those who have had an event and",False,False,False,False,False,False
"those who have not had an event. Then, for each extracted rule,",False,False,False,False,False,False
we found out the subjects matching that rule and computed the,False,False,False,False,False,False
average event risk per rule based on the risk value of each subject,False,False,False,False,False,False
(see last two columns of Table V). It is noted that values of risk,False,False,False,False,False,False
"lower than 5%, between 5–10%, and higher than 10% classify",False,False,False,False,False,False
"a subject as low, intermediate, and high risk, r espectively.",False,False,False,False,False,False
III. R,True,True,False,True,False,False
ESULTS,True,False,False,True,False,False
Table III tabulates the classiﬁcation results of the three set,False,False,False,False,False,True
of models investigated for the ﬁve different splitting criteria,False,False,False,False,False,False
"using risk factors before the event (B), after the event (A), and",False,False,False,False,False,False
"before and after (B + A). The median (Me), minimum (m),",False,False,False,False,False,False
"and maximum (M) for 20 runs are given for %CC, %TP, and",False,False,False,False,False,False
"%FP, whereas for sensitivity and speciﬁcity only the median",False,False,False,False,False,False
values are given. Table IV gives the three most important risk,False,False,False,False,False,False
factors obtained from the classiﬁcation decision tree models.,False,False,False,False,False,False
"Also, selected rules of the models obtained in Table III are",False,False,False,False,False,False
given in Table V as well as the risk per rule computed using the,False,False,False,False,False,True
Framingham equation.,False,False,False,False,False,False
A. MI Models,False,False,False,False,False,False
There was no signiﬁcant difference for the different splitting,False,False,False,False,False,False
criteria investigated for %CC using the Wilcoxon rank sum test,False,False,False,False,False,False
"at p < 0.05. As shown in Table III, comparable performance",False,False,False,False,False,False
"in the region of 60% for %CC was obtained for the B, A, and",False,False,False,False,False,False
B + A risk factor models for all splitting criteria. Better perfor-,False,False,False,False,False,False
"mance was obtained for the B + A models, where the median",False,False,False,False,False,False
"of the %CC ranged from 62% to 63%, respectively. The best",False,False,False,False,False,False
model was obtained when using t he GI splitting criterion for the,False,False,False,False,False,False
B + A risk factor codings with a maximum %CC = 66%.,False,False,False,False,False,False
The most important risk factors as given in Table IV were for,False,False,False,False,False,False
"the B models, age, history of hypertension, and smoking before",False,False,False,False,False,False
"the event, for the A models, systolic blood pressure, smoking",False,False,False,False,False,False
"after the event, and diastolic blood pressure, and for the B + A",False,False,False,False,False,False
"models, age, systolic blood pressure, smoking, and history of",False,False,False,False,False,False
hypertension.,False,False,False,False,False,False
"Based on the decision tree model, sample rules could be",False,False,False,False,False,False
"extracted. For example, as given in Table IV:",False,False,False,False,False,False
Rule 1.3 and 1.4:,False,False,False,False,False,False
1) The percentage of subjects aged 51–60 with history of,False,False,False,False,False,False
hypertension who are non smokers and have event is,False,False,False,False,False,False
TABLE III,True,False,False,False,False,True
C,True,False,False,True,False,False
LASSIFICATION RESULTS OF THE THREE SET OF MODELS INVESTIGATED FOR THE FIVE DIFFERENT SPLITTING CRITERIA USING RISK FACTORS BEFORE THE,True,False,False,True,False,False
"EVENT (B), AFTER THE EVENT (A), AND BEFORE AND AFTER (B+A)",True,False,False,True,False,False
TABLE IV,True,False,False,False,False,True
T,True,False,False,True,False,False
HREE MOST IMPORTANT RISK FACTORS OF THE THREE SET OF MODELS INVESTIGATED GIVEN IN TABLE III FOR THE FIVE DIFFERENT SPLITTING CRITERIA,True,False,False,True,False,False
"USING RISK FACTORS BEFORE THE EVENT (B), AFTER THE EVENT (A), AND BEFORE AND AFTER (B + A)",True,False,False,True,False,False
approximately the same with those who were smokers,False,False,False,False,False,False
and did not have an episode.,False,False,False,False,False,False
"For the MI models, there were 0/0 (0/0%), 28/7 (5.3/1.3%),",False,False,False,False,False,False
"and 330/163 (62.5/30.9%) subjects with event yes/no, with low,",False,False,False,False,False,False
"intermediate, and high risk, respectively. Moreover, the average",False,False,False,False,False,False
"event risk per rule ranged from 11.8% to 15.0%, i.e., all rules",False,False,False,False,False,False
"were classiﬁed as high risk (see Table IV). Also, there was no",False,False,False,False,False,False
difference between the rule event risk for an MI event to occur,False,False,False,False,False,False
versus not to occur.,False,False,False,False,False,False
B. PCI Models,False,False,False,False,False,False
"For the PCI models, slightly better performance was obtained",False,False,False,False,False,False
compared to the MI models. Better performance was obtained,False,False,False,False,False,False
"for the A and B + A models, with the median of %CC ranging",False,False,False,False,False,False
"from 65% to 67%. Again, similar performance was obtained for",False,False,False,False,False,False
all splitting criteria with no signiﬁcant difference.,False,False,False,False,False,False
The most important risk factors were for the before risk fac-,False,False,False,False,False,False
"tors models, age, family history, history of hypertension and",False,False,False,False,False,False
"history of diabetes, for the after risk factors models, diastolic",False,False,False,False,False,False
"blood pressure, low density lipoprotein, and smoking after the",False,False,False,False,False,False
"event, and for the before and after risk factors models, history",False,False,False,False,False,False
"of diabetes, diastolic blood pressure, family history, history of",False,False,False,False,False,False
"hypertension, and age.",False,False,False,False,False,False
Based on the rules given in Table IV:,False,False,False,False,False,False
Rules 2.5–2.8 for diabetes subjects the number of PCI events,False,False,False,False,False,False
increase with age (support increases from 2% to 20%).,False,False,False,False,False,False
